7	3210	2026_05_23_segir-ad-dagur-hafi-rett-fyrir-ser-en-dilja-mist-rangt-thurfum-vid-lika-ad-taka-tolurnar-alvarlega	Segir að Dagur hafi rétt fyrir sér en Diljá Mist rangt - „Þurfum við líka að taka tölurnar alvarlega“
7	3713	2026_06_08_magnus-arni-afhjupar-liflatshotun-hannes-holmsteinn-thu-ert-eins-og-prinsessan-a	Magnús Árni afhjúpar líflátshótun – Hannes Hólmsteinn: „Þú ert eins og prinsessan á bauninni“
7	3359	2026_06_13_ordid-gotunni-glaeny-skodanakonnun-dv-531-prosent-ja-en-469-prosent-nei	Orðið á götunni: Glæný skoðanakönnun DV: 53,1 prósent JÁ en 46,9 prósent NEI
7	5193	2026_07_03_thorgerdur-katrin-gunnarsdottir-samstada-og-studningur-evropusambandsins-var	Þorgerður Katrín Gunnarsdóttir: Samstaða og stuðningur Evrópusambandsins var styrkur Dana og Grænlendinga
7	4316	2026_07_10_sigmundur-ernir-skrifar-thad-er-haegt-ad-hafa-lengi-rangt-fyrir-ser-i-politik	Sigmundur Ernir skrifar: Það er hægt að hafa lengi rangt fyrir sér í pólitík
7	5022	2026_07_25_sveinn-andri-sveinsson-olafur-ragnar-hefur-aldrei-verid-spamannlega-vaxinn	Sveinn Andri Sveinsson: Ólafur Ragnar hefur aldrei verið spámannlega vaxinn
7	2898	2026_07_27_svarthofdi-skrifar-thar-fullveldid-fyrir-litid	Svarthöfði skrifar: Þar fór fullveldið fyrir lítið
7	4822	2026_07_29_gudni-adalsteinsson-vid-njotum-gods-af-verdtryggingunni-erum-med-belti-og-axlabond	Guðni Aðalsteinsson: Við njótum góðs af verðtryggingunni – erum með belti og axlabönd
7	3350	2026_07_31_ordid-a-gotunni-2-milljardar-fra-eigendunum-i-moggann-a-tiu-arum-asaettanlegur	Orðið á götunni: 2 milljarðar frá eigendunum í Moggann á tíu árum – ásættanlegur herkostnaður
7	3952	2026_08_07_sigmundur-ernir-skrifar-fullveldid-eykst-vid-adild	Sigmundur Ernir skrifar: Fullveldið eykst við aðild
7	3482	2026_08_13_gudmundur-jardar-lifseiga-soguskodun-thetta-stenst-ekki-sogulega-skodun	Guðmundur jarðar lífseiga söguskoðun: „Þetta stenst ekki sögulega skoðun“
7	4169	2026_08_15_kolbrun-bergthorsdottir-skrifar-hinar-sundrudu-fjolskyldur	Kolbrún Bergþórsdóttir skrifar: Hinar sundruðu fjölskyldur
6	5262	2026_04_23_thorsteinn-palsson-skrifar-adalsmerki-verdur-svikamerki	Þorsteinn Pálsson skrifar: Aðalsmerki verður svikamerki
6	3455	2026_06_07_ari-kr-saemundsen-skrifar-langavitleysa	Ari Kr. Sæmundsen skrifar: Langavitleysa
6	4248	2026_06_07_ordid-gotunni-mogginn-ordinn-omerkilegur-oritstyrdur-samfelagsmidill	Orðið á götunni: Mogginn orðinn ómerkilegur, óritstýrður samfélagsmiðill
6	6540	2026_06_26_hannes-h-gissurarson-skrifar-hvad-hefdi-joni-sigurdssyni-thott	Hannes H. Gissurarson skrifar: Hvað hefði Jóni Sigurðssyni þótt?
6	7466	2026_06_30_thomas-moller-skrifar-gloggt-er-gests-augad	Thomas Möller skrifar: Glöggt er gests augað
6	4767	2026_07_19_vilhelm-jonsson-skrifar-endurskodun-kjarasamninga-eda-endurnyjun-blekkingarinnar	Vilhelm Jónsson skrifar: Endurskoðun kjarasamninga – eða endurnýjun blekkingarinnar?
6	1650	2026_07_21_gagnrynir-afskipti-olafs-ragnars-af-thjodaratkvaedagreidslunni-fyrrverandi-forseti	Gagnrýnir afskipti Ólafs Ragnars af þjóðaratkvæðagreiðslunni – „Fyrrverandi forseti klýfur þjóðina“
6	1101	2026_07_28_kristrun-med-kenningu-um-hvers-vegna-margir-atvinnurekendur-eru-motfallnir	Kristrún með kenningu um hvers vegna margir atvinnurekendur eru mótfallnir inngöngu
6	4295	2026_08_01_kolbrun-bergthorsdottir-hlaupid-i-fang-trumps	Kolbrún Bergþórsdóttir: Hlaupið í fang Trumps
6	3945	2026_08_04_maria-rut-kristinsdottir-skrifar-haettum-ad-giska	María Rut Kristinsdóttir skrifar: Hættum að giska
6	7442	2026_08_10_gauti-b-eggertsson-misskilningur-ad-island-se-i-einhverju-serstoku-sambandi-vid	Gauti B. Eggertsson: Misskilningur að Ísland sé í einhverju sérstöku sambandi við Bandaríkin
6	3308	2026_08_12_ordid-a-gotunni-erlendur-sjalfviti-fenginn-til-ad-segja-islendingum-ad-domgreind	Orðið á götunni: Erlendur sjálfviti fenginn til að segja Íslendingum að dómgreind þeirra sé ekki treystandi
6	8217	2026_08_17_hrund-rudolfsdottir-hlaegilegt-ad-horfa-i-kostnad-vid-adildarvidraedur	Hrund Rudolfsdóttir: Hlægilegt að horfa í kostnað við aðildarviðræður – hagsmunirnir miklu stærri en svo
6	4817	2026_08_17_ordid-a-gotunni-sjalfstaedisflokkurinn-i-banvaenu-fadmlagi-vid-sosialista-verdur	Orðið á götunni: Sjálfstæðisflokkurinn í banvænu faðmlagi við Sósíalista – verður Ólafur Ragnar formaður flokksins?
5	5002	2026_03_28_sigmundur-ernir-skrifar-stora-spurningin-er-hvort-vid-gaetum-haft-thad-betra	Sigmundur Ernir skrifar: Stóra spurningin er hvort við gætum haft það betra
5	3564	2026_04_09_thorsteinn-palsson-skrifar-engin-dyrtid-vopnafirdi-allt-skrifad	Þorsteinn Pálsson skrifar: Engin dýrtíð á Vopnafirði – allt skrifað
5	3932	2026_04_26_kolbrun-bergthorsdottir-skrifar-missir-sjalfstaedisflokksins	Kolbrún Bergþórsdóttir skrifar: Missir Sjálfstæðisflokksins
5	5262	2026_05_07_thorsteinn-palsson-skrifar-ulfur-ulfur-hotanir-kalla-vidbrogd	Þorsteinn Pálsson skrifar: Úlfur, úlfur – hótanir kalla á viðbrögð
5	1699	2026_05_23_haraldur-olafsson-skrifar-randyr-rannsokn-sem-engu-skilar	Haraldur Ólafsson skrifar: Rándýr rannsókn sem engu skilar
5	5935	2026_06_27_thorsteinn-viglundsson-illa-utfaerd-innleiding-a-evropureglum-hefur-valdid	Þorsteinn Víglundsson: Illa útfærð innleiðing á Evrópureglum hefur valdið tortryggni atvinnulífsins gagnvart evrópsku regluverki
5	3880	2026_07_11_kolbrun-bergthorsdottir-skrifar-olikt-hafast-their-ad	Kolbrún Bergþórsdóttir skrifar: Ólíkt hafast þeir að
5	6160	2026_07_12_bjorn-jon-skrifar-hvad-thaetti-ara-froda-um-esb	Björn Jón skrifar: Hvað þætti Ara fróða um ESB?
5	1435	2026_07_14_pawel-segir-ad-islendingar-gaetu-tekid-upp-evru-eftir-fimm-ar	Pawel segir að Íslendingar gætu tekið upp evru eftir fimm ár
5	3922	2026_07_21_greta-maria-gretarsdottir-og-hrund-rudolfsdottir-ganga-til-lids-vid-sja	Gréta María Grétarsdóttir og Hrund Rudólfsdóttir ganga til liðs við SJÁ
4	3427	2026_05_25_ordid-gotunni-orvaenting-formanns-midflokks-ser-flokkinn-uti-horni-hvi-skyldi-vera-tregda-til-samstarfs-vid-midflokkinn	Orðið á götunni: Örvænting formanns Miðflokks – sér flokkinn úti í horni – hví skyldi vera tregða til samstarfs við Miðflokkinn?
4	3381	2026_05_31_ordid-gotunni-neikvaedni-og-utursnuningar-einkenna-nei-lida-hroki-baetist-vid-thegar-rokin-vantar	Orðið á götunni: Neikvæðni og útúrsnúningar einkenna nei-liða – hroki bætist við þegar rökin vantar
4	2229	2026_06_05_svarthofdi-skrifar-godvinir-og-listin-ad-vera-osammala-sjalfum-ser	Svarthöfði skrifar: Góðvinir og listin að vera ósammála sjálfum sér
4	2390	2026_06_05_thordur-snaer-segir-morgunbladid-sfs-og-hladvarpstruda-stunda-gaslysingar	Þórður Snær segir Morgunblaðið, SFS og „hlaðvarpstrúða“ stunda gaslýsingar
4	4191	2026_06_14_kolbrun-bergthorsdottir-skrifar-auglyst-eftir-gledi	Kolbrún Bergþórsdóttir skrifar: Auglýst eftir gleði
4	3997	2026_06_26_sigmundur-ernir-skrifar-eini-haegriflokkurinn-sem-hraedist-samkeppni	Sigmundur Ernir skrifar: Eini hægriflokkurinn sem hræðist samkeppni
4	3371	2026_07_01_birgir-hermannsson-skrifar-frjalslyndi-bodullinn	Birgir Hermannsson skrifar: Frjálslyndi böðullinn
4	4024	2026_07_03_sigmundur-ernir-skrifar-samtok-atvinnulifsins-afthakka-aukid-frelsi	Sigmundur Ernir skrifar: Samtök atvinnulífsins afþakka aukið frelsi
4	3595	2026_07_08_ordid-a-gotunni-saegreifar-og-fulltruar-serhagsmuna-vilja-segja-kjosendum-fyrir	Orðið á götunni: Sægreifar og fulltrúar sérhagsmuna vilja segja kjósendum fyrir verkum
4	5823	2026_07_08_thorsteinn-palsson-skrifar-draugarnir-verda-vorir-einu-hjalpendur	Þorsteinn Pálsson skrifar: Draugarnir verða vorir einu hjálpendur
4	3076	2026_07_09_thorbjorg-sigridur-gunnlaugsdottir-skrifar-taekifaeri-fyrir-island-eda-klassiska	Þorbjörg Sigríður Gunnlaugsdóttir skrifar: Tækifæri fyrir Ísland eða klassíska hjalið um fátækt og eymd?
4	3693	2026_07_23_ordid-a-gotunni-allt-reynt-til-ad-sverta-mannord-thorgerdar-katrinar-tilgangurinn	Orðið á götunni: Allt reynt til að sverta mannorð Þorgerðar Katrínar – tilgangurinn helgar meðalið
4	3414	2026_07_23_ordid-a-gotunni-latum-ekki-aldrada-sveit-velja-unga-folksinu-framtid	Orðið á götunni: Látum ekki aldraða sveit velja unga fólkinu framtíð
4	2781	2026_08_06_thjodaratkvaedagreidsla-29-agust-otrulega-lagt-svarhlutfall-hja-afram-island	Þjóðaratkvæðagreiðsla 29. ágúst: Ótrúlega lágt svarhlutfall hjá Áfram Ísland – Morgunblaðið túlkar niðurstöður frjálslega
4	4195	2026_08_07_gauti-b-eggertsson-sidustu-tvo-ar-hafa-ordid-grundvallarbreytingar-sem-bregdast	Gauti B. Eggertsson: Síðustu tvö ár hafa orðið grundvallarbreytingar sem bregðast þarf við
4	2808	2026_08_11_margret-um-silfrid-latid-eins-og-allt-se-i-himnalagi-i-heiminum-svo-lengi-sem-vid	Margrét um Silfrið: „Látið eins og allt sé í himnalagi í heiminum svo lengi sem við lokum bara á umheiminn“
4	3814	2026_08_14_hrund-rudolfsdottir-nei-nuna-setur-okkur-i-ofsalega-erfida-stodu	Hrund Rudolfsdóttir: Nei núna setur okkur í ofsalega erfiða stöðu
4	4568	2026_08_14_sigvaldi-einarsson-skrifar-med-nei-faum-vid-aldrei-svorin	Sigvaldi Einarsson skrifar: Með nei fáum við aldrei svörin
3	4968	2026_03_26_thorsteinn-palsson-skrifar-salarastand-sem-thorbergur-kalladi-ruglandi	Þorsteinn Pálsson skrifar: Sálarástand sem Þórbergur kallaði: Ruglandi
3	2078	2026_04_13_ordid-gotunni-systurflokkur-midflokksins-tapar-stort-bandamanni-trumps-og-putins-hafnad-og-fleygt-dyr	Orðið á götunni: Systurflokkur Miðflokksins tapar stórt – bandamanni Trumps og Pútins hafnað og fleygt á dyr
3	2285	2026_04_23_thordis-kollud-svikari-thad-sem-adur-var-adalsmerki-ordid-ad-svikamerki	Þórdís kölluð svikari – „Það sem áður var aðalsmerki orðið að svikamerki“
3	10163	2026_05_22_vilhelm-jonsson-skrifar-thjod-sem-laerdi-ad-lifa-hnjanum	Vilhelm Jónsson skrifar: Þjóð sem lærði að lifa á hnjánum
3	4696	2026_05_30_hannes-orn-blandon-skrifar-greinin-sem-fekkst-ekki-birt-visi	Hannes Örn Blandon skrifar: Greinin sem fékkst ekki birt á Vísi
3	1192	2026_06_05_thorgerdur-katrin-segir-folki-hafa-verid-hotad-fyrir-ad-vilja-saeti-lista-vidreisnar-eg-vil-ekki-bua-thannig-samfelagi	Þorgerður Katrín segir fólki hafa verið hótað fyrir að vilja sæti á lista Viðreisnar - „Ég vil ekki búa í þannig samfélagi“
3	3849	2026_06_10_ari-kr-saemundsen-skrifar-ets-hvad	Ari Kr. Sæmundsen skrifar: ETS hvað
3	2499	2026_06_18_ordid-a-gotunni-a-fullu-kaupi-ad-leika-ser-i-golfi-i-utlondum-a-medan-thingstorf	Orðið á götunni: Á fullu kaupi að leika sér í golfi í útlöndum á meðan þingstörf standa yfir
3	3918	2026_07_03_kolbrun-bergthorsdottir-skrifar-skyggnigafa-nei-sinna	Kolbrún Bergþórsdóttir skrifar: Skyggnigáfa Nei-sinna
3	4460	2026_07_10_thorvaldur-ingi-jonsson-skrifar-hvada-island-erfir-unga-kynslodin-ahrif-a	Þorvaldur Ingi Jónsson skrifar: Hvaða Ísland erfir unga kynslóðin – áhrif á höfuðbólinu eða hjáleigunni?
3	2008	2026_07_15_sigvaldi-einarsson-skrifar-ein-a-berangri-verdur-engin-thjod-frjals	Sigvaldi Einarsson skrifar: Ein á berangri verður engin þjóð frjáls
3	1443	2026_07_16_sigvaldi-einarsson-skrifar-vid-erum-nu-thegar-leigulidar-bara-atkvaedisrettar	Sigvaldi Einarsson skrifar: Við erum nú þegar leiguliðar, bara án atkvæðisréttar
3	3539	2026_07_24_throstur-segir-dapurlegt-ad-hlusta-a-verkalydsleidtogana-thad-er-skroksaga	Þröstur segir dapurlegt að hlusta á verkalýðsleiðtogana: „Það er skröksaga“
3	3749	2026_07_31_sigmundur-ernir-skrifar-ja-er-fyrir-almenning-en-nei-er-handa-elitunni	Sigmundur Ernir skrifar: JÁ er fyrir almenning, en NEI er handa elítunni
3	3167	2026_08_06_thjodaratkvaedagreidslan-fengu-hatidarsal-hi-a-folskum-forsendum-leyndu-thvi-ad	Þjóðaratkvæðagreiðslan: Fengu hátíðarsal HÍ á fölskum forsendum – leyndu því að Áfram Ísland yrði með áróðursfund
3	5548	2026_08_06_thorvaldur-ingi-jonsson-skrifar-kostar-vaxtaumhverfid-unga-fjolskyldu-thrja-manudi	Þorvaldur Ingi Jónsson skrifar: Kostar vaxtaumhverfið unga fjölskyldu þrjá mánuði af starfsárinu árið 2026?
3	4686	2026_08_07_svarthofdi-skrifar-samtok-baenda-eru-enn-gegn-framforum-voru-a-moti-ritsimanum	Svarthöfði skrifar: Samtök bænda eru enn gegn framförum – voru á móti ritsímanum 1905
3	5116	2026_08_08_gauti-b-eggertsson-thu-verndar-fullveldid-i-hopi-sterkra-rikja-med-sameiginleg	Gauti B. Eggertsson: Þú verndar fullveldið í hópi sterkra ríkja með sameiginleg gildi
3	4406	2026_08_09_ordid-a-gotunni-plottid-mistokst-baudenbacher-russavinur-vinnur-med-nei-sinnum	Orðið á götunni: Plottið mistókst – Baudenbacher Rússavinur vinnur með nei-sinnum
3	3207	2026_08_15_halldor-jorgen-olesen-danski-hofudstollinn-obreyttur-en-islenski-hofudstollinn	Halldór Jörgen Olesen: Danski höfuðstóllinn óbreyttur en íslenski höfuðstóllinn hækkar um 60%
3	5075	2026_08_15_hrund-rudolfsdottir-eg-segi-bara-til-hamingju-vid-fjolskyldur-sem-eru-klofnar-i	Hrund Rudolfsdóttir: Ég segi bara til hamingju við fjölskyldur sem eru klofnar í herðar niður vegna atkvæðagreiðslunnar
2	5539	2026_04_03_ordid-linur-teknar-ad-motast-sex-vikum-fyrir-kosningar-samfylkingin-liklegur-sigurvegari-kosninganna	Orðið: Línur teknar að mótast sex vikum fyrir kosningar – Samfylkingin líklegur sigurvegari kosninganna
2	3902	2026_04_19_kolbrun-bergthorsdottir-skrifar-skrytnar-aherslur	Kolbrún Bergþórsdóttir skrifar: Skrýtnar áherslur
2	4312	2026_04_25_sigmundur-ernir-skrifar-flottinn-ur-sjalfstaedisflokknum	Sigmundur Ernir skrifar: Flóttinn úr Sjálfstæðisflokknum
2	2516	2026_04_29_maria-rut-kristinsdottir-skrifar-vidreisnarvor-um-allt-land	María Rut Kristinsdóttir skrifar: Viðreisnarvor um allt land
2	3287	2026_05_26_ordid-gotunni-hvenaer-er-strax-allavega-ekki-strax-dag	Orðið á götunni: Hvenær er strax? – Allavega ekki strax í dag
2	4988	2026_06_11_eythor-edvardsson-skrifar-ets-fyrir-hugsandi-einstaklinga	Eyþór Eðvarðsson skrifar: ETS fyrir hugsandi einstaklinga
2	4974	2026_06_25_gudjon-fridriksson-skrifar-hvad-hefdi-joni-sigurdssyni-thott	Guðjón Friðriksson skrifar: Hvað hefði Jóni Sigurðssyni þótt?
2	4844	2026_07_10_ordid-a-gotunni-tharf-a-peningaoflunum-ad-halda-heima-og-erlendis	Orðið á götunni: Þarf á peningaöflunum að halda heima og erlendis
2	6638	2026_07_15_sigurdur-sigurdsson-skrifar-draugar-fortidar-vid-skraargatid-hvers-vegna	Sigurður Sigurðsson skrifar: Draugar fortíðar við skráargatið – Hvers vegna aflandsparadísir elítunnar munu alltaf fella dóm yfir sjálfum sér
2	1929	2026_07_29_bolli-hedinsson-skrifar-bara-a-islandi-haekkudu-lanin-og-husnaedid-var-bodid-upp	Bolli Héðinsson skrifar: Bara á Íslandi hækkuðu lánin – og húsnæðið var boðið upp
2	3403	2026_08_08_hannes-og-ragnar-skora-a-rektor-ad-leigja-theim-hatidarsalinn-aftur-thessi	Hannes og Ragnar skora á rektor að leigja þeim hátíðarsalinn: „Þessi misskilningur er óskiljanlegur”
2	3097	2026_08_14_thorvaldur-ingi-jonsson-skrifar-ovissan-hefur-ahrif-a-allt-okkar-lif-a-islandi	Þorvaldur Ingi Jónsson skrifar: Óvissan hefur áhrif á allt okkar líf á Íslandi – tækifærin sem við missum
1	3129	2026_03_25_furduraedur-thingmanns-sjalfstaedisflokks-vekja-athygli-eg-er-aedislegur	Furðuræður þingmanns Sjálfstæðisflokksins vekja athygli - „Ég er æðislegur“
1	3330	2026_04_12_ordid-gotunni-rikisstjornin-og-orka-natturunnar-gera-sitt-boltinn-er-hja-sa-sporin-hraeda	Orðið á götunni: Ríkisstjórnin og Orka náttúrunnar gera sitt – boltinn er hjá SA – sporin hræða
1	7271	2026_04_14_thorunn-sveinbjarnardottir-thydir-ekkert-ad-aepa-og-gola-hvert-annad-verdum-ad-koma-saman-og-vid-gerum-thad-yfirleitt-midjunni	Þórunn Sveinbjarnardóttir: Þýðir ekkert að æpa og góla hvert á annað - verðum að koma saman og við gerum það yfirleitt á miðjunni
1	5746	2026_04_18_gudfinna-joh-gudmundsdottir-skrifar-litli-ljoti-gradugi-leigusalinn	Guðfinna Jóh. Guðmundsdóttir skrifar: Litli ljóti gráðugi leigusalinn
1	5699	2026_04_19_eyjolfur-armannsson-verra-en-thegar-vid-gengum-noregskonungi-hond-1264-thjodaroryggismal-ad-islensk-skip-seu-skrad	Eyjólfur Ármannsson: Verra en þegar við gengum Noregskonungi á hönd 1264 – þjóðaröryggismál að íslensk skip séu skráð hér
1	3782	2026_04_20_eythor-edvardsson-skrifar-gagnryni-radherra-ets-er-oabyrg-og-verri-en-ad-pissa-skoinn-rong-nalgun-raunverulegt-vandamal	Eyþór Eðvarðsson skrifar: Gagnrýni ráðherra á ETS er óábyrg og verri en að „pissa í skóinn“ – Röng nálgun á raunverulegt vandamál
1	2928	2026_04_30_orn-geirsson-skrifar-nyr-golfvollur-hafnarfirdi	Örn Geirsson skrifar: Nýr golfvöllur í Hafnarfirði
1	3659	2026_04_30_ragnar-thor-ingolfsson-atakid-ekki-bara-reykjavik-uppbygging-fram-undan-landsbyggdinni	Ragnar Þór Ingólfsson: Átakið ekki bara í Reykjavík – uppbygging fram undan á landsbyggðinni
1	6804	2026_05_02_ragnar-thor-ingolfsson-erum-ekki-ad-boda-bara-eitthvad-eins-og-sidasta-rikisstjorn-uppbyggingin-er-athreifanleg	Ragnar Þór Ingólfsson: Erum ekki að boða bara eitthvað eins og síðasta ríkisstjórn – uppbyggingin er áþreifanleg
1	6445	2026_05_07_segir-ad-heida-hyggi-hefndir-gegn-petri	Segir að Heiða hyggi á hefndir gegn Pétri
1	4593	2026_05_12_bjorg-magnusdottir-eg-vil-borg-sem-bornin-min-vilja-bua	Björg Magnúsdóttir: Ég vil borg sem börnin mín vilja búa í
1	5385	2026_05_14_thorsteinn-palsson-skrifar-samgonguframkvaemdir-stoppa-strax	Þorsteinn Pálsson skrifar: Samgönguframkvæmdir stoppa strax
1	6899	2026_05_28_albert-jonsson-russland-er-dvergur-samanborid-vid-kina-reynir-ad-vera-meira-en-thad-er	Albert Jónsson: Rússland er dvergur samanborið við Kína – reynir að vera meira en það er
1	4104	2026_06_01_sigvaldi-einarsson-skrifar-eg-sagdist-aetla-ad-byggja-islenska-gervigreind-nuna-er-hun-tilbuin	Sigvaldi Einarsson skrifar: Ég sagðist ætla að byggja íslenska gervigreind – núna er hún tilbúin
1	3564	2026_06_02_jon-endurbirtir-malverk-thrandar-af-ser-nasistabuningi-nu-er-oldin-onnur	Jón og Áslaug Arna endurbirta málverk Þrándar af sér í nasistabúningi: „Nú er öldin önnur“
1	5301	2026_06_09_allt-a-sudupunkti-vegna-brottfararstodvar-hardlinan-i-fjarhaegrinu-fagnar-en-fair	Allt á suðupunkti vegna brottfararstöðvar: „Harðlínan í fjarhægrinu fagnar en fáir aðrir“
1	4376	2026_06_12_nina-richter-skrifar-skjotum-upp-fana-rassinn-stjana	Nína Richter skrifar: „Skjótum upp fána í rassinn á Stjána“
1	3859	2026_06_26_kolbrun-bergthorsdottir-skrifar-ekki-af-rettu-thjoderni	Kolbrún Bergþórsdóttir skrifar: Ekki af réttu þjóðerni
1	6448	2026_06_29_gudfinna-joh-gudmundsdottir-gusuaedid-borgarrad-og-grasleppuskur	Guðfinna Jóh. Guðmundsdóttir: Gusuæðið, borgarráð og grásleppuskúr
1	2746	2026_07_02_nina-richter-skrifar-leigubilstjorinn-fra-marokko	Nína Richter skrifar: Leigubílstjórinn frá Marokkó
1	2118	2026_07_10_ordid-a-gotunni-senn-dregur-til-tidinda-i-kviku-banka	Orðið á götunni: Senn dregur til tíðinda í Kviku banka
1	2264	2026_07_17_ottar-gudmundsson-skrifar-svangt-barn-bordar	Óttar Guðmundsson skrifar: Svangt barn borðar
1	3583	2026_07_23_erna-bjarnadottir-skrifar-takmorkud-notkun-syklalyfja-i-bufjarraekt-er	Erna Bjarnadóttir skrifar: Takmörkuð notkun sýklalyfja í búfjárrækt er samfélagslegt verðmæti
1	2308	2026_07_31_ottar-gudmundsson-skrifar-blessad-internetid	Óttar Guðmundsson skrifar: Blessað internetið
1	8910	2026_08_02_bjorn-jon-skrifar-er-vinstri-rottaekni-ad-deyja-ut	Björn Jón skrifar: Er vinstri róttækni að deyja út?
1	3948	2026_08_13_gudmundur-einarsson-skrifar-olafur-ragnar-er-kominn-heim	Guðmundur Einarsson skrifar: Ólafur Ragnar er kominn heim
1	3711	2026_08_14_halldor-jorgen-olesen-islensk-fjolskylda-borgar-150-thusund-meira-a-manudi-i	Halldór Jörgen Olesen: Íslensk fjölskylda borgar 150 þúsund meira á mánuði í húsnæðislán vegna krónunnar
1	5054	2026_08_14_hrund-rudolfsdottir-mikil-forrettindi-ad-fa-ad-sitja-i-stjornum-fyrirtaekja-arin-i	Hrund Rudolfsdóttir: Mikil forréttindi að fá að sitja í stjórnum fyrirtækja – árin í Danmörku mótuðu viðhorfið
0	5953	2026_03_23_spennan-magnast-danmorku-gamli-refurinn-enn-ny-med-palmann-hondunum	Spennan magnast í Danmörku - Gamli refurinn enn á ný með pálmann í höndunum
0	3034	2026_03_24_ordid-gotunni-thingflokkar-stjornarinnar-talsvert-staerri-en-thingflokkar-andstodunnar-formannsskipti-breyta-litlu-hja-sjalfstaedisflokki-og-framsokn	Orðið á götunni: Þingflokkar stjórnarinnar talsvert stærri en þingflokkar andstöðunnar – formannsskipti breyta litlu hjá Sjálfstæðisflokki og Framsókn
0	1910	2026_03_24_rynt-fylgi-flokkanna-unga-folkid-snyr-baki-vid-midflokknum-og-austurland-flyr-fra-samfylkingunni-yfir-fadm-sjalfstaedisflokksins	Rýnt í fylgi flokkanna - Unga fólkið snýr baki við Miðflokknum og Austurland flýr frá Samfylkingunni yfir í faðm Sjálfstæðisflokksins
0	3395	2026_03_25_kristin-gudmundsdottir-skrifar-aminningar-logum-um-opinbera-starfsmenn-hvad-er-hufi-fyrir-aldrada	Kristín Á. Guðmundsdóttir skrifar: Áminningar í lögum um opinbera starfsmenn – hvað er í húfi fyrir aldraða?
0	2743	2026_03_26_svarthofdi-skrifar-sjalfbaer-hringras-bullfretta	Svarthöfði skrifar: Sjálfbær hringrás bullfrétta
0	7345	2026_03_27_hermann-bjornsson-forstjori-sjovar-getum-gert-betur-og-skynsamar-en-gert-er-dag	Hermann Björnsson, forstjóri Sjóvár: Getum gert betur og skynsamar en gert er í dag
0	2482	2026_03_27_nina-richter-skrifar-thegar-eg-fekk-lelega-einkunn	Nína Richter skrifar: Þegar ég fékk lélega einkunn
0	3811	2026_03_27_sigurdur-holmar-johannesson-skrifar-rikid-er-fyrirtaeki-med-eina-voru-og-ekkert-hugmyndaflug	Sigurður Hólmar Jóhannesson skrifar: Ríkið er fyrirtæki með eina vöru og ekkert hugmyndaflug
0	3781	2026_03_28_hermann-bjornsson-forstjori-sjovar-simnotkun-undir-styri-jafnstort-mal-og-oryggisbeltin-sinum-tima	Hermann Björnsson, forstjóri Sjóvár: Símnotkun undir stýri jafnstórt mál og öryggisbeltin á sínum tíma
0	2065	2026_03_28_ottar-gudmundsson-skrifar-hart-er-heimi	Óttar Guðmundsson skrifar: Hart er í heimi
0	5357	2026_03_29_bjorn-jon-skrifar-thankar-um-hnignun	Björn Jón skrifar: Þankar um hnignun
0	3987	2026_03_29_hermann-bjornsson-mikil-taekifaeri-thvi-ad-vera-eina-tryggingafelagid-sem-er-ohad-banka	Hermann Björnsson: Mikil tækifæri í því að vera eina tryggingafélagið sem er óháð banka
0	6914	2026_03_29_jon-gnarr-skrifar-dalalif	Jón Gnarr skrifar: Dalalíf
0	5058	2026_03_30_hermann-bjornsson-einkainnvidaframkvaemdir-spennandi-fjarfestingarkostur-fyrir-tryggingafelog	Hermann Björnsson: Einkainnviðaframkvæmdir spennandi fjárfestingarkostur fyrir tryggingafélög
0	6451	2026_03_31_hermann-bjornsson-tryggja-jafnvel-ulpurnar-sinar-af-thvi-thaer-kosta-svo-mikid	Hermann Björnsson: Tryggja jafnvel úlpurnar sínar af því þær kosta svo mikið
0	3241	2026_03_31_ordid-gotunni-bjarni-gengur-aftur-politik-og-reynir-ad-valda-skada	Orðið á götunni: Bjarni gengur aftur í pólitík og reynir að valda skaða
0	4542	2026_04_01_maria-rut-kristinsdottir-skrifar-skyjaborgir-eda-raunveruleikinn	María Rut Kristinsdóttir skrifar: Skýjaborgir eða raunveruleikinn
0	4929	2026_04_02_ordid-gotunni-aprilgabb-moggans-og-sjalfstaedisflokksins	Orðið á götunni: Aprílgabb Moggans og Sjálfstæðisflokksins
0	2995	2026_04_03_nina-richter-skrifar-islendingurinn-og-auto-exotisminn	Nína Richter skrifar: Íslendingurinn og auto-exotisminn
0	6751	2026_04_04_gudfinna-joh-gudmundsdottir-skrifar-airbnb-ibudir	Guðfinna Jóh. Guðmundsdóttir skrifar: Airbnb íbúðir
0	620	2026_04_04_kolbrun-bergthorsdottir-komin-dv	Kolbrún Bergþórsdóttir komin á DV
0	4005	2026_04_04_sigmundur-ernir-skrifar-slita-ber-tengslin-vid-israel	Sigmundur Ernir skrifar: Slíta ber tengslin við Ísrael
0	5226	2026_04_05_bjorn-jon-skrifar-sama-ljota-blokkin-um-allt	Björn Jón skrifar: Sama ljóta blokkin um allt
0	3553	2026_04_05_david-thor-bjorgvinsson-ef-nato-fer-skrufuna-er-varnarsamningurinn-vid-bandarikin-brostinn	Davíð Þór Björgvinsson: Ef NATO fer í skrúfuna er varnarsamningurinn við Bandaríkin brostinn
0	6299	2026_04_05_jon-gnarr-skrifar-hvad-er-sannleikur	Jón Gnarr skrifar: Hvað er sannleikur?
